Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(716696.263 4638191.805,716699.282 4638198.549)	TU16-67	TU16	400.717	0	0	1	8	3.35964639e-322	39.6172577	0
LINESTRING(716699.282 4638198.549,716702.301 4638205.292)	TU16-68	TU16	400.301	0	0	1	8	3.40905296e-322	38.0725481	0
LINESTRING(716702.301 4638205.292,716705.319 4638212.035)	TU16-69	TU16	399.885	0	0	1	8	3.45845952e-322	39.0947824	0
LINESTRING(716705.319 4638212.035,716708.338 4638218.779)	TU16-70	TU16	399.469	0	0	1	8	3.50786609e-322	38.3451439	0
LINESTRING(716708.338 4638218.779,716711.357 4638225.522)	TU16-71	TU16	399.053	0	0	1	8	3.55727265e-322	38.3224276	0
LINESTRING(716711.357 4638225.522,716714.376 4638232.265)	TU16-72	TU16	398.637	0	0	1	8	3.60667921e-322	38.276995	0
LINESTRING(716714.376 4638232.265,716717.395 4638239.009)	TU16-73	TU16	398.221	0	0	1	8	3.65608578e-322	37.7999523	0
LINESTRING(716717.395 4638239.009,716720.414 4638245.752)	TU16-74	TU16	397.805	0	0	1	8	3.70549234e-322	37.9816829	0
LINESTRING(716720.414 4638245.752,716723.433 4638252.496)	TU16-75	TU16	397.389	0	0	1	8	3.75489891e-322	38.0498318	0
LINESTRING(716723.433 4638252.496,716726.451 4638259.239)	TU16-76	TU16	396.973	0	0	1	8	3.80430547e-322	38.0498318	0
LINESTRING(716726.451 4638259.239,716729.470 4638265.982)	TU16-77	TU16	396.558	0	0	1	8	3.85371204e-322	37.3229097	0
LINESTRING(716729.470 4638265.982,716732.489 4638272.726)	TU16-78	TU16	396.142	0	0	1	8	3.9031186e-322	37.9362502	0
LINESTRING(716732.489 4638272.726,716735.508 4638279.469)	TU16-79	TU16	395.726	0	0	1	8	3.95252517e-322	37.4364912	0
LINESTRING(716735.508 4638279.469,716738.527 4638286.212)	TU16-80	TU16	395.310	0	0	1	8	4.00193173e-322	38.6858887	0
LINESTRING(716738.527 4638286.212,716741.546 4638292.956)	TU16-81	TU16	394.894	0	0	1	8	4.0513383e-322	38.2542787	0
LINESTRING(716741.546 4638292.956,716744.565 4638299.699)	TU16-82	TU16	394.478	0	0	1	8	4.10074486e-322	37.7999523	0
LINESTRING(716744.565 4638299.699,716747.583 4638306.442)	TU16-83	TU16	394.062	0	0	1	8	4.15015143e-322	38.0043992	0
LINESTRING(716747.583 4638306.442,716750.602 4638313.186)	TU16-84	TU16	393.646	0	0	1	8	4.19955799e-322	37.8908176	0
LINESTRING(716750.602 4638313.186,716753.621 4638319.929)	TU16-85	TU16	393.230	0	0	1	8	4.24896455e-322	37.9362502	0
LINESTRING(716753.621 4638319.929,716756.640 4638326.673)	TU16-86	TU16	392.814	0	0	1	8	4.29837112e-322	37.2547607	0
LINESTRING(716756.640 4638326.673,716759.659 4638333.416)	TU16-87	TU16	392.398	0	0	1	8	4.34777768e-322	38.0043992	0
LINESTRING(716759.659 4638333.416,716762.678 4638340.159)	TU16-88	TU16	391.982	0	0	1	8	4.39718425e-322	39.0720661	0
LINESTRING(716762.678 4638340.159,716765.696 4638346.903)	TU16-89	TU16	391.566	0	0	1	8	4.44659081e-322	38.3451439	0
LINESTRING(716765.696 4638346.903,716768.715 4638353.646)	TU16-90	TU16	391.150	0	0	1	8	4.49599738e-322	37.6182218	0
LINESTRING(716768.715 4638353.646,716771.734 4638360.389)	TU16-91	TU16	390.735	0	0	1	8	4.54540394e-322	38.1861297	0
LINESTRING(716771.734 4638360.389,716774.753 4638367.133)	TU16-92	TU16	390.319	0	0	1	8	4.59481051e-322	38.5495908	0
LINESTRING(716774.753 4638367.133,716777.772 4638373.876)	TU16-93	TU16	389.903	0	0	1	8	4.64421707e-322	38.0271155	0
LINESTRING(716777.772 4638373.876,716780.791 4638380.619)	TU16-94	TU16	389.487	0	0	1	8	4.69362364e-322	36.6187038	0
LINESTRING(716780.791 4638380.619,716783.810 4638387.363)	TU16-95	TU16	389.071	0	0	1	8	4.7430302e-322	38.0725481	0
LINESTRING(716783.810 4638387.363,716786.828 4638394.106)	TU16-96	TU16	388.655	0	0	1	8	4.79243676e-322	38.8676193	0
LINESTRING(716786.828 4638394.106,716789.847 4638400.850)	TU16-97	TU16	388.239	0	0	1	8	4.84184333e-322	38.208846	0
LINESTRING(716789.847 4638400.850,716792.866 4638407.593)	TU16-98	TU16	387.823	0	0	1	8	4.89124989e-322	38.0952645	0
LINESTRING(716792.866 4638407.593,716795.885 4638414.336)	TU16-99	TU16	387.407	0	0	1	8	4.94065646e-322	37.9362502	0
LINESTRING(716795.885 4638414.336,716798.904 4638421.080)	TU16-100	TU16	386.991	0	0	1	8	4.99006302e-322	38.1179808	0
LINESTRING(716798.904 4638421.080,716801.923 4638427.823)	TU16-101	TU16	386.575	0	0	1	8	5.03946959e-322	38.3678603	0
LINESTRING(716801.923 4638427.823,716804.942 4638434.566)	TU16-102	TU16	386.159	0	0	1	8	5.08887615e-322	37.777236	0
LINESTRING(716804.942 4638434.566,716807.960 4638441.310)	TU16-103	TU16	385.743	0	0	1	8	5.13828272e-322	37.3683423	0
LINESTRING(716807.960 4638441.310,716810.979 4638448.053)	TU16-104	TU16	385.327	0	0	1	8	5.18768928e-322	37.5500728	0
LINESTRING(716810.979 4638448.053,716813.998 4638454.796)	TU16-105	TU16	384.912	0	0	1	8	5.23709585e-322	36.6187038	0
LINESTRING(716813.998 4638454.796,716817.017 4638461.540)	TU16-106	TU16	384.496	0	0	1	8	5.28650241e-322	37.5727892	0
LINESTRING(716817.017 4638461.540,716820.036 4638468.283)	TU16-107	TU16	384.080	0	0	1	8	5.33590898e-322	36.5278385	0
LINESTRING(716820.036 4638468.283,716823.055 4638475.027)	TU16-108	TU16	383.664	0	0	1	8	5.38531554e-322	38.1406971	0
LINESTRING(716823.055 4638475.027,716826.073 4638481.770)	TU16-109	TU16	383.248	0	0	1	8	5.4347221e-322	36.6641365	0
LINESTRING(716826.073 4638481.770,716829.092 4638488.513)	TU16-110	TU16	382.832	0	0	1	8	5.48412867e-322	38.4587255	0
LINESTRING(716829.092 4638488.513,716832.111 4638495.257)	TU16-111	TU16	382.416	0	0	1	8	5.53353523e-322	37.7999523	0
LINESTRING(716832.111 4638495.257,716835.130 4638502.000)	TU16-112	TU16	382.000	0	0	1	8	5.63234836e-322	32.5297667	0
LINESTRING(715941.440 4640747.000,715942.595 4640761.500)	TU160-0	TU160	350.000	0	0	1	8	1.9861439e-321	9.65283098	0
LINESTRING(715942.595 4640761.500,715943.750 4640776.000)	TU160-1	TU160	350.000	0	0	1	8	1.9861439e-321	7.47315947	0
LINESTRING(716453.940 4640640.000,716444.270 4640642.019)	TU161-0	TU161	341.170	0	0	1	8	1.71934845e-321	27.0701713	0
LINESTRING(716444.270 4640642.019,716434.600 4640644.038)	TU161-1	TU161	341.340	0	0	1	8	1.7242891e-321	27.3319718	0
LINESTRING(716434.600 4640644.038,716424.931 4640646.057)	TU161-2	TU161	341.509	0	0	1	8	1.72922976e-321	27.6984925	0
LINESTRING(716424.931 4640646.057,716415.261 4640648.075)	TU161-3	TU161	341.679	0	0	1	8	1.73417042e-321	27.960293	0
LINESTRING(716415.261 4640648.075,716405.591 4640650.094)	TU161-4	TU161	341.849	0	0	1	8	1.73911107e-321	27.6984925	0
LINESTRING(716405.591 4640650.094,716395.921 4640652.113)	TU161-5	TU161	342.019	0	0	1	8	1.74405173e-321	26.0229693	0
LINESTRING(716395.921 4640652.113,716386.251 4640654.132)	TU161-6	TU161	342.189	0	0	1	8	1.74899239e-321	27.436692	0
LINESTRING(716386.251 4640654.132,716376.582 4640656.151)	TU161-7	TU161	342.358	0	0	1	8	1.75393304e-321	28.6409743	0
LINESTRING(716376.582 4640656.151,716366.912 4640658.170)	TU161-8	TU161	342.528	0	0	1	8	1.7588737e-321	28.2220935	0
LINESTRING(716366.912 4640658.170,716357.242 4640660.189)	TU161-9	TU161	342.698	0	0	1	8	1.76381436e-321	27.0701713	0
LINESTRING(716357.242 4640660.189,716347.572 4640662.208)	TU161-10	TU161	342.868	0	0	1	8	1.76875501e-321	30.4735777	0
LINESTRING(716347.572 4640662.208,716337.902 4640664.226)	TU161-11	TU161	343.038	0	0	1	8	1.77369567e-321	28.483894	0
LINESTRING(716337.902 4640664.226,716328.232 4640666.245)	TU161-12	TU161	343.208	0	0	1	8	1.77863633e-321	26.0229693	0
LINESTRING(716328.232 4640666.245,716318.563 4640668.264)	TU161-13	TU161	343.377	0	0	1	8	1.78357698e-321	27.8032127	0
LINESTRING(716318.563 4640668.264,716308.893 4640670.283)	TU161-14	TU161	343.547	0	0	1	8	1.78851764e-321	26.7036506	0
LINESTRING(716308.893 4640670.283,716299.223 4640672.302)	TU161-15	TU161	343.717	0	0	1	8	1.79345829e-321	27.8555728	0
LINESTRING(716299.223 4640672.302,716289.553 4640674.321)	TU161-16	TU161	343.887	0	0	1	8	1.79839895e-321	27.0178112	0
LINESTRING(716289.553 4640674.321,716279.883 4640676.340)	TU161-17	TU161	344.057	0	0	1	8	1.80333961e-321	27.6984925	0
LINESTRING(716279.883 4640676.340,716270.214 4640678.358)	TU161-18	TU161	344.226	0	0	1	8	1.80828026e-321	27.1748915	0
LINESTRING(716270.214 4640678.358,716260.544 4640680.377)	TU161-19	TU161	344.396	0	0	1	8	1.81322092e-321	30.4735777	0
LINESTRING(716260.544 4640680.377,716250.874 4640682.396)	TU161-20	TU161	344.566	0	0	1	8	1.81816158e-321	27.5937723	0
LINESTRING(716250.874 4640682.396,716241.204 4640684.415)	TU161-21	TU161	344.736	0	0	1	8	1.82310223e-321	27.3843319	0
LINESTRING(716241.204 4640684.415,716231.534 4640686.434)	TU161-22	TU161	344.906	0	0	1	8	1.82804289e-321	25.8135289	0
LINESTRING(716231.534 4640686.434,716221.865 4640688.453)	TU161-23	TU161	345.075	0	0	1	8	1.83298355e-321	28.1697334	0
LINESTRING(716221.865 4640688.453,716212.195 4640690.472)	TU161-24	TU161	345.245	0	0	1	8	1.8379242e-321	26.5989304	0
LINESTRING(716212.195 4640690.472,716202.525 4640692.491)	TU161-25	TU161	345.415	0	0	1	8	1.84286486e-321	28.8504147	0
LINESTRING(716202.525 4640692.491,716192.855 4640694.509)	TU161-26	TU161	345.585	0	0	1	8	1.84780552e-321	26.7036506	0
LINESTRING(716192.855 4640694.509,716183.185 4640696.528)	TU161-27	TU161	345.755	0	0	1	8	1.85274617e-321	27.1225314	0
LINESTRING(716183.185 4640696.528,716173.515 4640698.547)	TU161-28	TU161	345.925	0	0	1	8	1.85768683e-321	27.8032127	0
LINESTRING(716173.515 4640698.547,716163.846 4640700.566)	TU161-29	TU161	346.094	0	0	1	8	1.86262748e-321	27.2796117	0
LINESTRING(716163.846 4640700.566,716154.176 4640702.585)	TU161-30	TU161	346.264	0	0	1	8	1.86756814e-321	26.6512905	0
LINESTRING(716154.176 4640702.585,716144.506 4640704.604)	TU161-31	TU161	346.434	0	0	1	8	1.8725088e-321	26.38949	0
LINESTRING(716144.506 4640704.604,716134.836 4640706.623)	TU161-32	TU161	346.604	0	0	1	8	1.87744945e-321	27.5414122	0
LINESTRING(716134.836 4640706.623,716125.166 4640708.642)	TU161-33	TU161	346.774	0	0	1	8	1.88239011e-321	28.1173733	0
LINESTRING(716125.166 4640708.642,716115.497 4640710.660)	TU161-34	TU161	346.943	0	0	1	8	1.88733077e-321	29.3740157	0
LINESTRING(716115.497 4640710.660,716105.827 4640712.679)	TU161-35	TU161	347.113	0	0	1	8	1.89227142e-321	27.9079329	0
LINESTRING(716105.827 4640712.679,716096.157 4640714.698)	TU161-36	TU161	347.283	0	0	1	8	1.89721208e-321	26.6512905	0
LINESTRING(716096.157 4640714.698,716086.487 4640716.717)	TU161-37	TU161	347.453	0	0	1	8	1.90215274e-321	27.1225314	0
LINESTRING(716086.487 4640716.717,716076.817 4640718.736)	TU161-38	TU161	347.623	0	0	1	8	1.90709339e-321	28.5362541	0
LINESTRING(716076.817 4640718.736,716067.148 4640720.755)	TU161-39	TU161	347.792	0	0	1	8	1.91203405e-321	28.0126531	0
LINESTRING(716067.148 4640720.755,716057.478 4640722.774)	TU161-40	TU161	347.962	0	0	1	8	1.91697471e-321	28.0126531	0
LINESTRING(716057.478 4640722.774,716047.808 4640724.792)	TU161-41	TU161	348.132	0	0	1	8	1.92191536e-321	27.7508526	0
LINESTRING(716047.808 4640724.792,716038.138 4640726.811)	TU161-42	TU161	348.302	0	0	1	8	1.92685602e-321	30.4212176	0
LINESTRING(716038.138 4640726.811,716028.468 4640728.830)	TU161-43	TU161	348.472	0	0	1	8	1.93179668e-321	28.3268137	0
LINESTRING(716028.468 4640728.830,716018.798 4640730.849)	TU161-44	TU161	348.642	0	0	1	8	1.93673733e-321	27.3843319	0
LINESTRING(716018.798 4640730.849,716009.129 4640732.868)	TU161-45	TU161	348.811	0	0	1	8	1.94167799e-321	28.5886142	0
LINESTRING(716009.129 4640732.868,715999.459 4640734.887)	TU161-46	TU161	348.981	0	0	1	8	1.94661864e-321	27.3843319	0
LINESTRING(715999.459 4640734.887,715989.789 4640736.906)	TU161-47	TU161	349.151	0	0	1	8	1.9515593e-321	27.4890521	0
LINESTRING(715989.789 4640736.906,715980.119 4640738.925)	TU161-48	TU161	349.321	0	0	1	8	1.95649996e-321	27.9079329	0
LINESTRING(715980.119 4640738.925,715970.449 4640740.943)	TU161-49	TU161	349.491	0	0	1	8	1.96144061e-321	27.4890521	0
LINESTRING(715970.449 4640740.943,715960.780 4640742.962)	TU161-50	TU161	349.660	0	0	1	8	1.96638127e-321	27.8555728	0
LINESTRING(715960.780 4640742.962,715951.110 4640744.981)	TU161-51	TU161	349.830	0	0	1	8	1.97132193e-321	26.8607309	0
LINESTRING(715951.110 4640744.981,715941.440 4640747.000)	TU161-52	TU161	350.000	0	0	1	8	1.98120324e-321	25.1328476	0
LINESTRING(716453.940 4640640.000,716454.270 4640650.171)	TU162-0	TU162	341.343	0	0	1	8	1.7242891e-321	31.5635013	0
LINESTRING(716454.270 4640650.171,716454.601 4640660.343)	TU162-1	TU162	341.686	0	0	1	8	1.73417042e-321	30.8947831	0
LINESTRING(716454.601 4640660.343,716454.931 4640670.514)	TU162-2	TU162	342.029	0	0	1	8	1.74405173e-321	31.296014	0
LINESTRING(716454.931 4640670.514,716455.261 4640680.686)	TU162-3	TU162	342.371	0	0	1	8	1.75393304e-321	32.0984759	0
LINESTRING(716455.261 4640680.686,716455.591 4640690.857)	TU162-4	TU162	342.714	0	0	1	8	1.76381436e-321	31.4743389	0
LINESTRING(716455.591 4640690.857,716455.922 4640701.029)	TU162-5	TU162	343.057	0	0	1	8	1.77369567e-321	32.1876384	0
LINESTRING(716455.922 4640701.029,716456.252 4640711.200)	TU162-6	TU162	343.400	0	0	1	8	1.78357698e-321	31.8755698	0
LINESTRING(716456.252 4640711.200,716456.582 4640721.371)	TU162-7	TU162	343.743	0	0	1	8	1.79345829e-321	32.0984759	0
LINESTRING(716456.582 4640721.371,716456.913 4640731.543)	TU162-8	TU162	344.086	0	0	1	8	1.80333961e-321	32.0093135	0
LINESTRING(716456.913 4640731.543,716457.243 4640741.714)	TU162-9	TU162	344.429	0	0	1	8	1.81322092e-321	32.2768008	0
LINESTRING(716457.243 4640741.714,716457.573 4640751.886)	TU162-10	TU162	344.771	0	0	1	8	1.82310223e-321	32.2322196	0
LINESTRING(716457.573 4640751.886,716457.903 4640762.057)	TU162-11	TU162	345.114	0	0	1	8	1.83298355e-321	30.1814836	0
LINESTRING(716457.903 4640762.057,716458.234 4640772.229)	TU162-12	TU162	345.457	0	0	1	8	1.84286486e-321	32.1430571	0
LINESTRING(716458.234 4640772.229,716458.564 4640782.400)	TU162-13	TU162	345.800	0	0	1	8	1.85274617e-321	31.7864074	0
LINESTRING(716458.564 4640782.400,716458.894 4640792.571)	TU162-14	TU162	346.143	0	0	1	8	1.86262748e-321	30.4935521	0
LINESTRING(716458.894 4640792.571,716459.225 4640802.743)	TU162-15	TU162	346.486	0	0	1	8	1.8725088e-321	29.9139963	0
LINESTRING(716459.225 4640802.743,716459.555 4640812.914)	TU162-16	TU162	346.829	0	0	1	8	1.88239011e-321	31.9201511	0
LINESTRING(716459.555 4640812.914,716459.885 4640823.086)	TU162-17	TU162	347.171	0	0	1	8	1.89227142e-321	30.671877	0
LINESTRING(716459.885 4640823.086,716460.215 4640833.257)	TU162-18	TU162	347.514	0	0	1	8	1.90215274e-321	32.6334505	0
LINESTRING(716460.215 4640833.257,716460.546 4640843.429)	TU162-19	TU162	347.857	0	0	1	8	1.91203405e-321	31.9201511	0
LINESTRING(716460.546 4640843.429,716460.876 4640853.600)	TU162-20	TU162	348.200	0	0	1	8	1.92191536e-321	30.7164582	0
LINESTRING(716460.876 4640853.600,716461.206 4640863.771)	TU162-21	TU162	348.543	0	0	1	8	1.93179668e-321	31.1622704	0
LINESTRING(716461.206 4640863.771,716461.537 4640873.943)	TU162-22	TU162	348.886	0	0	1	8	1.94167799e-321	30.0923212	0
LINESTRING(716461.537 4640873.943,716461.867 4640884.114)	TU162-23	TU162	349.229	0	0	1	8	1.9515593e-321	31.4743389	0
LINESTRING(716461.867 4640884.114,716462.197 4640894.286)	TU162-24	TU162	349.571	0	0	1	8	1.96144061e-321	32.6780317	0
LINESTRING(716462.197 4640894.286,716462.527 4640904.457)	TU162-25	TU162	349.914	0	0	1	8	1.97132193e-321	31.8755698	0
LINESTRING(716462.527 4640904.457,716462.858 4640914.629)	TU162-26	TU162	350.257	0	0	1	8	1.98120324e-321	30.9839455	0
LINESTRING(716462.858 4640914.629,716463.188 4640924.800)	TU162-27	TU162	350.600	0	0	1	8	1.99108455e-321	30.3152273	0
LINESTRING(716463.188 4640924.800,716463.518 4640934.971)	TU162-28	TU162	350.943	0	0	1	8	2.00096587e-321	31.697245	0
LINESTRING(716463.518 4640934.971,716463.849 4640945.143)	TU162-29	TU162	351.286	0	0	1	8	2.01084718e-321	31.9201511	0
LINESTRING(716463.849 4640945.143,716464.179 4640955.314)	TU162-30	TU162	351.629	0	0	1	8	2.02072849e-321	29.9585775	0
LINESTRING(716464.179 4640955.314,716464.509 4640965.486)	TU162-31	TU162	351.971	0	0	1	8	2.0306098e-321	30.8056206	0
LINESTRING(716464.509 4640965.486,716464.839 4640975.657)	TU162-32	TU162	352.314	0	0	1	8	2.04049112e-321	30.9393643	0
LINESTRING(716464.839 4640975.657,716465.170 4640985.829)	TU162-33	TU162	352.657	0	0	1	8	2.05037243e-321	30.2260648	0
LINESTRING(716465.170 4640985.829,716465.500 4640996.000)	TU162-34	TU162	353.000	0	0	1	8	2.05037243e-321	24.0738569	0
LINESTRING(716466.250 4641002.000,716466.736 4641012.107)	TU163-0	TU163	352.821	0	0	1	8	2.0651944e-321	30.9791734	0
LINESTRING(716466.736 4641012.107,716467.223 4641022.214)	TU163-1	TU163	352.643	0	0	1	8	2.07507571e-321	30.6653468	0
LINESTRING(716467.223 4641022.214,716467.709 4641032.321)	TU163-2	TU163	352.464	0	0	1	8	2.08495703e-321	30.1721906	0
LINESTRING(716467.709 4641032.321,716468.196 4641042.429)	TU163-3	TU163	352.286	0	0	1	8	2.09483834e-321	31.0688382	0
LINESTRING(716468.196 4641042.429,716468.682 4641052.536)	TU163-4	TU163	352.107	0	0	1	8	2.10471965e-321	31.3378325	0
LINESTRING(716468.682 4641052.536,716469.169 4641062.643)	TU163-5	TU163	351.929	0	0	1	8	2.11460096e-321	31.4723296	0
LINESTRING(716469.169 4641062.643,716469.655 4641072.750)	TU163-6	TU163	351.750	0	0	1	8	2.12448228e-321	30.575682	0
LINESTRING(716469.655 4641072.750,716470.141 4641082.857)	TU163-7	TU163	351.571	0	0	1	8	2.13436359e-321	30.4411849	0
LINESTRING(716470.141 4641082.857,716470.628 4641092.964)	TU163-8	TU163	351.393	0	0	1	8	2.1442449e-321	31.3378325	0
LINESTRING(716470.628 4641092.964,716471.114 4641103.071)	TU163-9	TU163	351.214	0	0	1	8	2.15412622e-321	29.9480287	0
LINESTRING(716471.114 4641103.071,716471.601 4641113.179)	TU163-10	TU163	351.036	0	0	1	8	2.16400753e-321	31.4274972	0
LINESTRING(716471.601 4641113.179,716472.087 4641123.286)	TU163-11	TU163	350.857	0	0	1	8	2.17388884e-321	29.6342021	0
LINESTRING(716472.087 4641123.286,716472.574 4641133.393)	TU163-12	TU163	350.679	0	0	1	8	2.18377015e-321	30.2618554	0
LINESTRING(716472.574 4641133.393,716473.060 4641143.500)	TU163-13	TU163	350.500	0	0	1	8	2.19365147e-321	29.8135316	0
LINESTRING(716473.060 4641143.500,716473.546 4641153.607)	TU163-14	TU163	350.321	0	0	1	8	2.20353278e-321	29.9928611	0
LINESTRING(716473.546 4641153.607,716474.033 4641163.714)	TU163-15	TU163	350.143	0	0	1	8	2.21341409e-321	29.1858783	0
LINESTRING(716474.033 4641163.714,716474.519 4641173.821)	TU163-16	TU163	349.964	0	0	1	8	2.22329541e-321	29.5445373	0
LINESTRING(716474.519 4641173.821,716475.006 4641183.929)	TU163-17	TU163	349.786	0	0	1	8	2.23317672e-321	29.4997049	0
LINESTRING(716475.006 4641183.929,716475.492 4641194.036)	TU163-18	TU163	349.607	0	0	1	8	2.24305803e-321	30.3963525	0
LINESTRING(716475.492 4641194.036,716475.979 4641204.143)	TU163-19	TU163	349.429	0	0	1	8	2.25293935e-321	30.6653468	0
LINESTRING(716475.979 4641204.143,716476.465 4641214.250)	TU163-20	TU163	349.250	0	0	1	8	2.26282066e-321	30.7998439	0
LINESTRING(716476.465 4641214.250,716476.951 4641224.357)	TU163-21	TU163	349.071	0	0	1	8	2.27270197e-321	30.6205144	0
LINESTRING(716476.951 4641224.357,716477.438 4641234.464)	TU163-22	TU163	348.893	0	0	1	8	2.28258328e-321	29.5893697	0
LINESTRING(716477.438 4641234.464,716477.924 4641244.571)	TU163-23	TU163	348.714	0	0	1	8	2.2924646e-321	29.858364	0
LINESTRING(716477.924 4641244.571,716478.411 4641254.679)	TU163-24	TU163	348.536	0	0	1	8	2.30234591e-321	32.1896476	0
LINESTRING(716478.411 4641254.679,716478.897 4641264.786)	TU163-25	TU163	348.357	0	0	1	8	2.31222722e-321	30.0376935	0
LINESTRING(716478.897 4641264.786,716479.384 4641274.893)	TU163-26	TU163	348.179	0	0	1	8	2.32210854e-321	31.5619943	0
LINESTRING(716479.384 4641274.893,716479.870 4641285.000)	TU163-27	TU163	348.000	0	0	1	8	2.3369305e-321	21.9678654	0
LINESTRING(716465.500 4640996.000,716466.250 4641002.000)	TU164-0	TU164	353.000	0	0	1	8	2.05531309e-321	26.1923563	0
LINESTRING(716854.130 4641330.500,716850.442 4641321.423)	TU166-0	TU166	347.009	0	0	1	8	2.52961611e-321	1.91442448	0
LINESTRING(716850.442 4641321.423,716846.755 4641312.346)	TU166-1	TU166	348.008	0	0	1	8	2.53455676e-321	0.957212242	0
LINESTRING(716846.755 4641312.346,716843.067 4641303.269)	TU166-2	TU166	349.008	0	0	1	8	2.53949742e-321	1.1965153	0
LINESTRING(716843.067 4641303.269,716839.379 4641294.192)	TU166-3	TU166	350.007	0	0	1	8	2.54443808e-321	1.67512142	0
LINESTRING(716839.379 4641294.192,716835.692 4641285.115)	TU166-4	TU166	351.006	0	0	1	8	2.54937873e-321	1.43581836	0
LINESTRING(716835.692 4641285.115,716832.004 4641276.038)	TU166-5	TU166	352.005	0	0	1	8	2.55431939e-321	1.67512142	0
LINESTRING(716832.004 4641276.038,716828.316 4641266.962)	TU166-6	TU166	353.005	0	0	1	8	2.55926005e-321	1.43581836	0
LINESTRING(716828.316 4641266.962,716824.628 4641257.885)	TU166-7	TU166	354.004	0	0	1	8	2.5642007e-321	1.1965153	0
LINESTRING(716824.628 4641257.885,716820.941 4641248.808)	TU166-8	TU166	355.003	0	0	1	8	2.56914136e-321	1.1965153	0
LINESTRING(716820.941 4641248.808,716817.253 4641239.731)	TU166-9	TU166	356.002	0	0	1	8	2.57408201e-321	0.957212242	0
LINESTRING(716817.253 4641239.731,716813.565 4641230.654)	TU166-10	TU166	357.002	0	0	1	8	2.57902267e-321	1.1965153	0
LINESTRING(716813.565 4641230.654,716809.878 4641221.577)	TU166-11	TU166	358.001	0	0	1	8	2.58396333e-321	1.1965153	0
LINESTRING(716809.878 4641221.577,716806.190 4641212.500)	TU166-12	TU166	359.000	0	0	1	8	2.58396333e-321	1.91442448	0
LINESTRING(716874.060 4641333.000,716881.910 4641327.600)	TU167-0	TU167	349.216	0	0	1	8	2.55431939e-321	2.7727342	0
LINESTRING(716881.910 4641327.600,716889.760 4641322.200)	TU167-1	TU167	351.412	0	0	1	8	2.55926005e-321	2.94603009	0
LINESTRING(716889.760 4641322.200,716897.610 4641316.800)	TU167-2	TU167	353.608	0	0	1	8	2.5642007e-321	2.7727342	0
LINESTRING(716897.610 4641316.800,716905.460 4641311.400)	TU167-3	TU167	355.804	0	0	1	8	2.56914136e-321	2.7727342	0
LINESTRING(716905.460 4641311.400,716913.310 4641306.000)	TU167-4	TU167	358.000	0	0	1	8	2.56914136e-321	3.46591775	0
