Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(695584.920 4654806.163,695578.793 4654806.330)	56-19	56	369.368	0	0	1	8	1	9.59063553	0
LINESTRING(695578.793 4654806.330,695572.665 4654806.498)	56-20	56	369.487	0	0	1	8	1	9.59063553	0
LINESTRING(695572.665 4654806.498,695566.538 4654806.665)	56-21	56	369.605	0	0	1	8	1	7.82684049	0
LINESTRING(695566.538 4654806.665,695560.411 4654806.833)	56-22	56	369.724	0	0	1	8	1	8.59850082	0
LINESTRING(695560.411 4654806.833,695554.283 4654807.000)	56-23	56	369.842	0	0	1	8	1	10.9134818	0
LINESTRING(695554.283 4654807.000,695548.156 4654807.168)	56-24	56	369.961	0	0	1	8	1	11.6851421	0
LINESTRING(695548.156 4654807.168,695542.028 4654807.335)	56-25	56	370.079	0	0	1	8	1	9.59063553	0
LINESTRING(695542.028 4654807.335,695535.901 4654807.503)	56-26	56	370.197	0	0	1	8	1	8.37802644	0
LINESTRING(695535.901 4654807.503,695529.774 4654807.670)	56-27	56	370.316	0	0	1	8	1	8.92921239	0
LINESTRING(695529.774 4654807.670,695523.646 4654807.838)	56-28	56	370.434	0	0	1	8	1	9.25992396	0
LINESTRING(695523.646 4654807.838,695517.519 4654808.005)	56-29	56	370.553	0	0	1	8	1	8.8189752	0
LINESTRING(695517.519 4654808.005,695511.392 4654808.173)	56-30	56	370.671	0	0	1	8	1	11.023719	0
LINESTRING(695511.392 4654808.173,695505.264 4654808.340)	56-31	56	370.789	0	0	1	8	1	8.59850082	0
LINESTRING(695505.264 4654808.340,695499.137 4654808.508)	56-32	56	370.908	0	0	1	8	1	8.59850082	0
LINESTRING(695499.137 4654808.508,695493.009 4654808.675)	56-33	56	371.026	0	0	1	8	0	9.70087272	0
LINESTRING(695493.009 4654808.675,695486.882 4654808.843)	56-34	56	371.145	0	0	1	8	1	8.59850082	0
LINESTRING(695486.882 4654808.843,695480.755 4654809.010)	56-35	56	371.263	0	0	1	8	1	9.03944958	0
LINESTRING(695480.755 4654809.010,695474.627 4654809.178)	56-36	56	371.382	0	0	1	8	1	7.93707768	0
LINESTRING(695474.627 4654809.178,695468.500 4654809.345)	56-37	56	371.500	0	0	1	8	1	8.92921239	0
LINESTRING(695468.500 4654809.345,695462.373 4654809.513)	56-38	56	371.618	0	0	1	8	1	8.8189752	0
LINESTRING(695462.373 4654809.513,695456.245 4654809.680)	56-39	56	371.737	0	0	1	8	1	8.26778925	0
LINESTRING(695456.245 4654809.680,695450.118 4654809.848)	56-40	56	371.855	0	0	1	8	1	7.60636611	0
LINESTRING(695450.118 4654809.848,695443.991 4654810.015)	56-41	56	371.974	0	0	1	8	1	9.81110991	0
LINESTRING(695443.991 4654810.015,695437.863 4654810.183)	56-42	56	372.092	0	0	1	8	1	8.26778925	0
LINESTRING(695437.863 4654810.183,695431.736 4654810.350)	56-43	56	372.211	0	0	1	8	1	8.48826363	0
LINESTRING(695431.736 4654810.350,695425.608 4654810.518)	56-44	56	372.329	0	0	1	8	1	7.05518016	0
LINESTRING(695425.608 4654810.518,695419.481 4654810.685)	56-45	56	372.447	0	0	1	8	1	8.48826363	0
LINESTRING(695419.481 4654810.685,695413.354 4654810.853)	56-46	56	372.566	0	0	1	8	1	7.49612892	0
LINESTRING(695413.354 4654810.853,695407.226 4654811.020)	56-47	56	372.684	0	0	1	8	1	9.03944958	0
LINESTRING(695407.226 4654811.020,695401.099 4654811.188)	56-48	56	372.803	0	0	1	8	1	7.49612892	0
LINESTRING(695401.099 4654811.188,695394.972 4654811.355)	56-49	56	372.921	0	0	1	8	1	7.38589173	0
LINESTRING(695394.972 4654811.355,695388.844 4654811.522)	56-50	56	373.039	0	0	1	8	1	8.8189752	0
LINESTRING(695388.844 4654811.522,695382.717 4654811.690)	56-51	56	373.158	0	0	1	8	1	7.60636611	0
LINESTRING(695382.717 4654811.690,695376.589 4654811.857)	56-52	56	373.276	0	0	1	8	1	10.5827702	0
LINESTRING(695376.589 4654811.857,695370.462 4654812.025)	56-53	56	373.395	0	0	1	8	1	7.7166033	0
LINESTRING(695370.462 4654812.025,695364.335 4654812.192)	56-54	56	373.513	0	0	1	8	1	9.70087272	0
LINESTRING(695364.335 4654812.192,695358.207 4654812.360)	56-55	56	373.632	0	0	1	8	1	9.37016115	0
LINESTRING(695358.207 4654812.360,695352.080 4654812.527)	56-56	56	373.750	0	0	1	8	1	8.8189752	0
LINESTRING(695352.080 4654812.527,695345.953 4654812.695)	56-57	56	373.868	0	0	1	8	1	9.70087272	0
LINESTRING(695345.953 4654812.695,695339.825 4654812.862)	56-58	56	373.987	0	0	1	8	1	9.37016115	0
LINESTRING(695339.825 4654812.862,695333.698 4654813.030)	56-59	56	374.105	0	0	1	8	1	8.15755206	0
LINESTRING(695333.698 4654813.030,695327.571 4654813.197)	56-60	56	374.224	0	0	1	8	1	8.26778925	0
LINESTRING(695327.571 4654813.197,695321.443 4654813.365)	56-61	56	374.342	0	0	1	8	1	9.81110991	0
LINESTRING(695321.443 4654813.365,695315.316 4654813.532)	56-62	56	374.461	0	0	1	8	1	9.9213471	0
LINESTRING(695315.316 4654813.532,695309.188 4654813.700)	56-63	56	374.579	0	0	1	8	1	8.48826363	0
LINESTRING(695309.188 4654813.700,695303.061 4654813.867)	56-64	56	374.697	0	0	1	8	1	9.59063553	0
LINESTRING(695303.061 4654813.867,695296.934 4654814.035)	56-65	56	374.816	0	0	1	8	1	9.59063553	0
LINESTRING(695296.934 4654814.035,695290.806 4654814.202)	56-66	56	374.934	0	0	1	8	1	8.59850082	0
LINESTRING(695290.806 4654814.202,695284.679 4654814.370)	56-67	56	375.053	0	0	1	8	1	11.023719	0
LINESTRING(695284.679 4654814.370,695278.552 4654814.537)	56-68	56	375.171	0	0	1	8	1	9.37016115	0
LINESTRING(695278.552 4654814.537,695272.424 4654814.705)	56-69	56	375.289	0	0	1	8	1	7.38589173	0
LINESTRING(695272.424 4654814.705,695266.297 4654814.872)	56-70	56	375.408	0	0	1	8	1	8.26778925	0
LINESTRING(695266.297 4654814.872,695260.169 4654815.040)	56-71	56	375.526	0	0	1	8	1	8.15755206	0
LINESTRING(695260.169 4654815.040,695254.042 4654815.207)	56-72	56	375.645	0	0	1	8	1	9.14968677	0
LINESTRING(695254.042 4654815.207,695247.915 4654815.375)	56-73	56	375.763	0	0	1	8	1	8.92921239	0
LINESTRING(695247.915 4654815.375,695241.787 4654815.542)	56-74	56	375.882	0	0	1	8	1	10.4725331	0
LINESTRING(695241.787 4654815.542,695235.660 4654815.710)	56-75	56	376.000	0	0	1	8	1	14.3308347	0
LINESTRING(695221.950 4655820.630,695222.107 4655809.378)	57-0	57	375.115	0	0	1	8	1	0	0
LINESTRING(695222.107 4655809.378,695222.265 4655798.125)	57-1	57	375.231	0	0	1	8	1	0	0
LINESTRING(695222.265 4655798.125,695222.422 4655786.873)	57-2	57	375.346	0	0	1	8	1	0	0
LINESTRING(695222.422 4655786.873,695222.579 4655775.621)	57-3	57	375.462	0	0	1	8	1	0	0
LINESTRING(695222.579 4655775.621,695222.737 4655764.368)	57-4	57	375.577	0	0	1	8	1	0	0
LINESTRING(695222.737 4655764.368,695222.894 4655753.116)	57-5	57	375.692	0	0	1	8	1	0	0
LINESTRING(695222.894 4655753.116,695223.051 4655741.864)	57-6	57	375.808	0	0	1	8	1	0	0
LINESTRING(695223.051 4655741.864,695223.208 4655730.612)	57-7	57	375.923	0	0	1	8	1	0	0
LINESTRING(695223.208 4655730.612,695223.366 4655719.359)	57-8	57	376.038	0	0	1	8	1	0	0
LINESTRING(695223.366 4655719.359,695223.523 4655708.107)	57-9	57	376.154	0	0	1	8	1	0	0
LINESTRING(695223.523 4655708.107,695223.680 4655696.855)	57-10	57	376.269	0	0	1	8	1	0	0
LINESTRING(695223.680 4655696.855,695223.838 4655685.602)	57-11	57	376.385	0	0	1	8	1	0	0
LINESTRING(695223.838 4655685.602,695223.995 4655674.350)	57-12	57	376.500	0	0	1	8	1	0	0
LINESTRING(695223.995 4655674.350,695224.152 4655663.098)	57-13	57	376.615	0	0	1	8	1	0	0
LINESTRING(695224.152 4655663.098,695224.310 4655651.845)	57-14	57	376.731	0	0	1	8	1	0	0
LINESTRING(695224.310 4655651.845,695224.467 4655640.593)	57-15	57	376.846	0	0	1	8	1	0	0
LINESTRING(695224.467 4655640.593,695224.624 4655629.341)	57-16	57	376.962	0	0	1	8	1	0	0
LINESTRING(695224.624 4655629.341,695224.782 4655618.088)	57-17	57	377.077	0	0	1	8	1	0	0
LINESTRING(695224.782 4655618.088,695224.939 4655606.836)	57-18	57	377.192	0	0	1	8	1	0	0
LINESTRING(695224.939 4655606.836,695225.096 4655595.584)	57-19	57	377.308	0	0	1	8	1	0	0
